#date+time,051-pwl,051-surge,051-wsd,051-wdr
"03-03-2011 0524",1.389,-0.160,NA,NA
"03-03-2011 0530",1.399,-0.151,NA,NA
"03-03-2011 0536",1.403,-0.148,NA,NA
"03-03-2011 0542",1.405,-0.147,NA,NA
"03-03-2011 0548",1.412,-0.140,NA,NA
"03-03-2011 0554",1.416,-0.137,NA,NA
"03-03-2011 0600",1.422,-0.131,2.200,60
"03-03-2011 0606",1.423,-0.131,NA,NA
"03-03-2011 0612",1.423,-0.131,NA,NA
"03-03-2011 0618",1.427,-0.128,NA,NA
"03-03-2011 0624",1.434,-0.121,NA,NA
"03-03-2011 0630",1.438,-0.117,2.300,58
"03-03-2011 0636",1.445,-0.110,2.400,61
"03-03-2011 0642",1.449,-0.106,2.400,64
"03-03-2011 0648",1.449,-0.105,2.500,60
"03-03-2011 0654",1.450,-0.104,2.200,60
"03-03-2011 0700",1.453,-0.100,2.700,80
"03-03-2011 0706",1.454,-0.099,2.500,65
"03-03-2011 0712",1.454,-0.098,2.900,62
"03-03-2011 0718",1.458,-0.093,2.600,69
"03-03-2011 0724",1.460,-0.090,2.500,65
"03-03-2011 0730",1.457,-0.091,2.500,59
"03-03-2011 0736",1.461,-0.086,2.600,66
"03-03-2011 0742",1.462,-0.083,2.700,75
"03-03-2011 0748",1.461,-0.082,2.500,76
"03-03-2011 0754",1.460,-0.082,2.700,80
"03-03-2011 0800",1.463,-0.076,2.500,83
"03-03-2011 0806",1.466,-0.071,2.400,79
"03-03-2011 0812",1.472,-0.063,2.500,77
"03-03-2011 0818",1.471,-0.061,2.400,85
"03-03-2011 0824",1.472,-0.057,2.700,79
"03-03-2011 0830",1.478,-0.048,2.200,82
"03-03-2011 0836",1.473,-0.050,2.700,82
"03-03-2011 0842",1.469,-0.051,2.700,82
"03-03-2011 0848",1.468,-0.048,2.200,79
"03-03-2011 0854",1.469,-0.044,2.500,83
"03-03-2011 0900",1.465,-0.044,2.300,64
"03-03-2011 0906",1.463,-0.042,2.700,85
"03-03-2011 0912",1.459,-0.042,2.800,84
"03-03-2011 0918",1.455,-0.042,3.100,79
"03-03-2011 0924",1.450,-0.043,3.100,80
"03-03-2011 0930",1.451,-0.038,2.900,77
"03-03-2011 0936",1.447,-0.038,2.900,76
"03-03-2011 0942",1.444,-0.036,2.000,67
"03-03-2011 0948",1.440,-0.036,2.300,67
"03-03-2011 0954",1.436,-0.035,2.300,64
"03-03-2011 1000",1.438,-0.029,2.100,71
"03-03-2011 1006",1.436,-0.026,2.100,57
"03-03-2011 1012",1.435,-0.022,2.300,63
"03-03-2011 1018",1.430,-0.022,2.200,65
"03-03-2011 1024",1.427,-0.020,2.500,65
"03-03-2011 1030",1.418,-0.024,2.500,73
"03-03-2011 1036",1.418,-0.019,2.200,77
"03-03-2011 1042",1.421,-0.012,2.200,78
"03-03-2011 1048",1.417,-0.011,2.000,75
"03-03-2011 1054",1.409,-0.014,2.100,71
"03-03-2011 1100",1.410,-0.008,1.800,45
"03-03-2011 1106",1.403,-0.010,2.000,58
"03-03-2011 1112",1.404,-0.004,2.300,61
"03-03-2011 1118",1.400,-0.003,2.000,63
"03-03-2011 1124",1.403,0.005,1.900,58
"03-03-2011 1130",1.402,0.009,2.000,58
"03-03-2011 1136",1.399,0.011,2.100,55
"03-03-2011 1142",1.398,0.014,1.900,52
"03-03-2011 1148",1.393,0.014,1.800,44
"03-03-2011 1154",1.385,0.011,1.800,45
"03-03-2011 1200",1.377,0.007,2.300,56
"03-03-2011 1206",1.371,0.006,1.900,51
"03-03-2011 1212",1.367,0.006,1.700,64
"03-03-2011 1218",1.358,0.001,2.000,57
"03-03-2011 1224",1.355,0.003,1.800,59
"03-03-2011 1230",1.346,-0.002,2.000,60
"03-03-2011 1236",1.352,0.008,2.100,60
"03-03-2011 1242",1.348,0.008,2.100,59
"03-03-2011 1248",1.347,0.010,2.300,56
"03-03-2011 1254",1.346,0.013,2.300,56
"03-03-2011 1300",1.348,0.019,2.800,41
"03-03-2011 1306",1.353,0.027,2.200,54
"03-03-2011 1312",1.348,0.025,2.100,52
"03-03-2011 1318",1.342,0.022,2.100,49
"03-03-2011 1324",1.338,0.021,2.400,46
"03-03-2011 1330",1.335,0.021,2.200,43
"03-03-2011 1336",1.331,0.020,2.300,46
"03-03-2011 1342",1.330,0.021,1.900,39
"03-03-2011 1348",1.325,0.018,2.600,41
"03-03-2011 1354",1.327,0.022,2.800,41
"03-03-2011 1400",1.325,0.022,2.700,47
"03-03-2011 1406",1.325,0.024,2.400,51
"03-03-2011 1412",1.324,0.024,2.700,51
"03-03-2011 1418",1.327,0.028,2.900,45
"03-03-2011 1424",1.331,0.033,2.200,46
"03-03-2011 1430",1.330,0.033,2.700,48
"03-03-2011 1436",1.334,0.037,2.400,46
"03-03-2011 1442",1.335,0.038,2.800,47
"03-03-2011 1448",1.341,0.044,3.300,40
"03-03-2011 1454",1.349,0.051,2.700,47
"03-03-2011 1500",1.348,0.050,3.600,40
"03-03-2011 1506",1.350,0.051,3.300,55
"03-03-2011 1512",1.347,0.047,2.800,48
"03-03-2011 1518",1.350,0.048,3.300,42
"03-03-2011 1524",1.349,0.046,2.900,43
"03-03-2011 1530",1.349,0.044,3.300,55
"03-03-2011 1536",1.349,0.041,3.300,35
"03-03-2011 1542",1.353,0.043,3.700,41
"03-03-2011 1548",1.354,0.041,3.700,53
"03-03-2011 1554",1.356,0.041,3.600,40
"03-03-2011 1600",1.357,0.039,4.100,50
"03-03-2011 1606",1.358,0.036,3.200,45
"03-03-2011 1612",1.356,0.031,3.600,38
"03-03-2011 1618",1.358,0.029,3.500,50
"03-03-2011 1624",1.361,0.028,3.700,43
"03-03-2011 1630",1.367,0.030,3.500,42
"03-03-2011 1636",1.368,0.027,4.200,58
"03-03-2011 1642",1.371,0.026,3.800,58
"03-03-2011 1648",1.380,0.031,4.300,49
"03-03-2011 1654",1.388,0.034,4.100,50
"03-03-2011 1700",1.385,0.027,4.400,52
"03-03-2011 1706",1.388,0.025,4.300,55
"03-03-2011 1712",1.396,0.028,4.200,56
"03-03-2011 1718",1.405,0.032,4.300,57
"03-03-2011 1724",1.412,0.035,3.900,57
"03-03-2011 1730",1.416,0.034,4.900,50
"03-03-2011 1736",1.421,0.033,4.200,50
"03-03-2011 1742",1.424,0.031,3.800,51
"03-03-2011 1748",1.429,0.031,4.400,45
"03-03-2011 1754",1.437,0.034,4.400,52
"03-03-2011 1800",1.438,0.030,4.700,63
"03-03-2011 1806",1.441,0.028,NA,NA
"03-03-2011 1812",1.449,0.030,NA,NA
"03-03-2011 1818",1.457,0.033,NA,NA
"03-03-2011 1824",1.459,0.030,NA,NA
"03-03-2011 1830",1.465,0.031,NA,NA
"03-03-2011 1836",1.467,0.028,NA,NA
"03-03-2011 1842",1.470,0.025,NA,NA
"03-03-2011 1848",1.473,0.023,NA,NA
"03-03-2011 1854",1.469,0.014,NA,NA
"03-03-2011 1900",1.477,0.017,5.200,51
"03-03-2011 1906",1.485,0.021,NA,NA
"03-03-2011 1912",1.487,0.018,NA,NA
"03-03-2011 1918",1.486,0.012,NA,NA
"03-03-2011 1924",1.491,0.013,NA,NA
"03-03-2011 1930",1.491,0.008,NA,NA
"03-03-2011 1936",1.493,0.006,NA,NA
"03-03-2011 1942",1.497,0.006,NA,NA
"03-03-2011 1948",1.499,0.004,NA,NA
"03-03-2011 1954",1.504,0.005,NA,NA
"03-03-2011 2000",1.508,0.005,5.000,56
"03-03-2011 2006",1.509,0.003,NA,NA
"03-03-2011 2012",1.513,0.003,NA,NA
"03-03-2011 2018",1.518,0.005,NA,NA
"03-03-2011 2024",1.524,0.008,NA,NA
"03-03-2011 2030",1.524,0.005,NA,NA
"03-03-2011 2036",1.525,0.004,NA,NA
"03-03-2011 2042",1.530,0.006,NA,NA
"03-03-2011 2048",1.534,0.008,NA,NA
"03-03-2011 2054",1.536,0.008,NA,NA
"03-03-2011 2100",1.541,0.011,5.100,55
"03-03-2011 2106",1.537,0.005,NA,NA
"03-03-2011 2112",1.538,0.004,NA,NA
"03-03-2011 2118",1.537,0.002,NA,NA
"03-03-2011 2124",1.533,-0.003,NA,NA
"03-03-2011 2130",1.531,-0.007,NA,NA
"03-03-2011 2136",1.535,-0.003,NA,NA
"03-03-2011 2142",1.535,-0.004,NA,NA
"03-03-2011 2148",1.536,-0.004,NA,NA
"03-03-2011 2154",1.539,-0.001,NA,NA
"03-03-2011 2200",1.538,-0.003,4.000,55
"03-03-2011 2206",1.538,-0.003,NA,NA
"03-03-2011 2212",1.534,-0.007,NA,NA
"03-03-2011 2218",1.535,-0.006,NA,NA
"03-03-2011 2224",1.532,-0.009,NA,NA
"03-03-2011 2230",1.526,-0.015,NA,NA
"03-03-2011 2236",1.525,-0.015,NA,NA
"03-03-2011 2242",1.520,-0.020,NA,NA
"03-03-2011 2248",1.514,-0.025,NA,NA
"03-03-2011 2254",1.514,-0.024,NA,NA
"03-03-2011 2300",1.514,-0.024,3.300,59
"03-03-2011 2306",1.512,-0.025,NA,NA
"03-03-2011 2312",1.507,-0.029,NA,NA
"03-03-2011 2318",1.505,-0.030,NA,NA
"03-03-2011 2324",1.502,-0.031,NA,NA
"03-03-2011 2330",1.507,-0.025,NA,NA
"03-03-2011 2336",1.500,-0.031,NA,NA
"03-03-2011 2342",1.497,-0.032,NA,NA
"03-03-2011 2348",1.488,-0.040,3.800,53
"03-03-2011 2354",1.487,-0.040,3.400,59
"03-04-2011 0000",1.490,-0.035,4.400,69
"03-04-2011 0006",1.490,-0.034,4.200,56
"03-04-2011 0012",1.466,-0.056,3.900,58
"03-04-2011 0018",1.492,-0.029,3.900,58
"03-04-2011 0024",1.471,-0.048,4.100,59
"03-04-2011 0030",1.485,-0.032,4.400,62
"03-04-2011 0036",1.476,-0.040,3.600,64
"03-04-2011 0042",1.486,-0.028,4.300,66
"03-04-2011 0048",1.481,-0.031,4.500,68
"03-04-2011 0054",1.478,-0.033,4.400,69
"03-04-2011 0100",1.464,-0.045,4.700,70
"03-04-2011 0106",1.463,-0.045,4.700,69
"03-04-2011 0112",1.465,-0.041,4.600,67
"03-04-2011 0118",1.464,-0.040,4.200,68
"03-04-2011 0124",1.458,-0.045,4.600,67
"03-04-2011 0130",1.455,-0.046,4.500,69
"03-04-2011 0136",1.455,-0.045,5.000,67
"03-04-2011 0142",1.449,-0.049,4.200,69
"03-04-2011 0148",1.449,-0.048,4.100,68
"03-04-2011 0154",1.448,-0.047,4.700,70
"03-04-2011 0200",1.445,-0.049,4.400,75
"03-04-2011 0206",1.444,-0.049,4.300,68
"03-04-2011 0212",1.440,-0.052,4.600,68
"03-04-2011 0218",1.442,-0.049,4.400,69
"03-04-2011 0224",1.443,-0.047,4.800,69
"03-04-2011 0230",1.439,-0.050,4.400,70
"03-04-2011 0236",1.438,-0.050,4.600,72
"03-04-2011 0242",1.436,-0.052,3.900,73
"03-04-2011 0248",1.435,-0.052,4.100,73
"03-04-2011 0254",1.427,-0.060,4.400,75
"03-04-2011 0300",1.425,-0.062,4.500,76
"03-04-2011 0306",1.427,-0.059,4.300,76
"03-04-2011 0312",1.430,-0.057,4.300,75
"03-04-2011 0318",1.430,-0.057,4.300,73
"03-04-2011 0324",1.427,-0.060,4.200,72
"03-04-2011 0330",1.426,-0.061,4.500,73
"03-04-2011 0336",1.427,-0.061,4.300,70
"03-04-2011 0342",1.428,-0.061,4.400,72
"03-04-2011 0348",1.428,-0.062,4.300,74
"03-04-2011 0354",1.428,-0.063,4.500,76
"03-04-2011 0400",1.434,-0.058,4.500,79
"03-04-2011 0406",1.435,-0.058,4.000,75
"03-04-2011 0412",1.430,-0.065,4.200,76
"03-04-2011 0418",1.427,-0.069,4.100,76
"03-04-2011 0424",1.428,-0.070,4.200,76
"03-04-2011 0430",1.434,-0.065,4.000,76
"03-04-2011 0436",1.432,-0.069,4.600,77
"03-04-2011 0442",1.429,-0.074,4.800,79
"03-04-2011 0448",1.433,-0.072,4.200,79
"03-04-2011 0454",1.439,-0.068,4.500,79
"03-04-2011 0500",1.446,-0.063,4.400,82
"03-04-2011 0506",1.445,-0.066,4.700,82
"03-04-2011 0512",1.447,-0.066,4.900,83
"03-04-2011 0518",1.449,-0.066,4.400,84
"03-04-2011 0524",1.447,-0.070,4.800,81
"03-04-2011 0530",1.448,-0.071,4.600,81
"03-04-2011 0536",1.456,-0.065,4.700,82
"03-04-2011 0542",1.461,-0.062,4.300,79
"03-04-2011 0548",1.464,-0.061,5.100,83
"03-04-2011 0554",1.461,-0.066,4.400,82
"03-04-2011 0600",1.463,-0.066,4.100,97
"03-04-2011 0606",1.467,-0.064,4.600,83
"03-04-2011 0612",1.464,-0.068,4.400,84
"03-04-2011 0618",1.462,-0.072,4.300,83
"03-04-2011 0624",1.463,-0.073,4.500,87
"03-04-2011 0630",1.467,-0.071,4.200,88
"03-04-2011 0636",1.466,-0.073,4.200,90
"03-04-2011 0642",1.471,-0.070,4.200,89
"03-04-2011 0648",1.476,-0.066,4.300,92
"03-04-2011 0654",1.480,-0.064,4.100,97
"03-04-2011 0700",1.485,-0.060,4.800,102
"03-04-2011 0706",1.489,-0.057,4.400,105
"03-04-2011 0712",1.490,-0.057,4.100,103
"03-04-2011 0718",1.493,-0.055,4.600,104
"03-04-2011 0724",1.492,-0.057,4.300,99
"03-04-2011 0730",1.495,-0.055,4.900,104
"03-04-2011 0736",1.497,-0.053,4.700,103
"03-04-2011 0742",1.500,-0.050,4.600,102
"03-04-2011 0748",1.500,-0.051,4.700,98
"03-04-2011 0754",1.500,-0.051,4.800,102
"03-04-2011 0800",1.500,-0.051,4.500,104
"03-04-2011 0806",1.495,-0.055,4.900,105
"03-04-2011 0812",1.499,-0.051,4.400,104
"03-04-2011 0818",1.502,-0.047,4.900,103
"03-04-2011 0824",1.499,-0.050,5.100,101
"03-04-2011 0830",1.493,-0.055,5.000,101
"03-04-2011 0836",1.490,-0.056,5.400,102
"03-04-2011 0842",1.487,-0.058,5.200,107
"03-04-2011 0848",1.486,-0.057,4.800,105
"03-04-2011 0854",1.482,-0.060,4.500,104
"03-04-2011 0900",1.483,-0.057,4.400,99
"03-04-2011 0906",1.481,-0.057,4.600,106
"03-04-2011 0912",1.475,-0.061,5.100,103
"03-04-2011 0918",1.476,-0.057,5.100,105
"03-04-2011 0924",1.474,-0.057,4.900,103
"03-04-2011 0930",1.472,-0.056,4.400,103
"03-04-2011 0936",1.465,-0.060,4.600,101
"03-04-2011 0942",1.470,-0.052,4.200,103
"03-04-2011 0948",1.466,-0.053,4.500,97
"03-04-2011 0954",1.456,-0.059,4.400,99
"03-04-2011 1000",1.445,-0.067,5.400,99
"03-04-2011 1006",1.449,-0.059,5.000,98
"03-04-2011 1012",1.447,-0.058,4.800,98
"03-04-2011 1018",1.436,-0.065,5.100,99
"03-04-2011 1024",1.426,-0.071,5.400,100
"03-04-2011 1030",1.431,-0.062,5.200,101
"03-04-2011 1036",1.430,-0.059,5.300,100
"03-04-2011 1042",1.419,-0.066,4.800,102
"03-04-2011 1048",1.414,-0.067,5.200,98
"03-04-2011 1054",1.409,-0.068,5.400,99
"03-04-2011 1100",1.407,-0.065,5.000,102
"03-04-2011 1106",1.396,-0.072,5.000,104
"03-04-2011 1112",1.389,-0.075,5.100,106
"03-04-2011 1118",1.387,-0.072,4.900,105
"03-04-2011 1124",1.386,-0.069,4.700,103
"03-04-2011 1130",1.384,-0.066,4.900,102
"03-04-2011 1136",1.379,-0.067,4.600,104
"03-04-2011 1142",1.374,-0.068,4.800,100
"03-04-2011 1148",1.375,-0.062,4.700,101
"03-04-2011 1154",1.365,-0.068,5.000,102
"03-04-2011 1200",1.357,-0.071,5.000,108
"03-04-2011 1206",1.347,-0.077,4.800,97
"03-04-2011 1212",1.341,-0.079,5.000,97
"03-04-2011 1218",1.334,-0.081,4.800,98
"03-04-2011 1224",1.327,-0.084,4.800,100
"03-04-2011 1230",1.323,-0.084,4.700,102
"03-04-2011 1236",1.325,-0.078,4.200,101
"03-04-2011 1242",1.325,-0.074,4.800,102
"03-04-2011 1248",1.319,-0.076,4.200,103
"03-04-2011 1254",1.317,-0.074,5.000,108
"03-04-2011 1300",1.310,-0.077,6.400,109
"03-04-2011 1306",1.307,-0.077,6.500,115
"03-04-2011 1312",1.299,-0.081,7.200,116
"03-04-2011 1318",1.288,-0.089,6.500,118
"03-04-2011 1324",1.283,-0.090,6.800,111
"03-04-2011 1330",1.284,-0.086,6.600,111
"03-04-2011 1336",1.282,-0.085,7.300,108
"03-04-2011 1342",1.276,-0.088,6.400,111
"03-04-2011 1348",1.276,-0.085,6.400,112
"03-04-2011 1354",1.284,-0.075,6.400,109
"03-04-2011 1400",1.287,-0.069,6.600,96
"03-04-2011 1406",1.286,-0.068,5.800,103
"03-04-2011 1412",1.286,-0.065,5.500,101
"03-04-2011 1418",1.280,-0.069,5.900,102
"03-04-2011 1424",1.278,-0.069,6.100,106
"03-04-2011 1430",1.277,-0.069,6.500,104
"03-04-2011 1436",1.277,-0.067,6.300,102
"03-04-2011 1442",1.274,-0.069,6.100,98
"03-04-2011 1448",1.278,-0.063,NA,NA
"03-04-2011 1454",1.283,-0.058,6.600,96
"03-04-2011 1500",1.283,-0.057,6.700,84
"03-04-2011 1506",1.287,-0.052,6.800,90
"03-04-2011 1512",1.286,-0.053,6.200,91
"03-04-2011 1518",1.281,-0.058,6.500,91
"03-04-2011 1524",1.282,-0.057,6.400,87
"03-04-2011 1530",1.288,-0.051,6.000,87
"03-04-2011 1536",1.288,-0.052,6.300,87
"03-04-2011 1542",1.282,-0.059,6.800,89
"03-04-2011 1548",1.284,-0.058,6.800,85
"03-04-2011 1554",1.286,-0.057,6.700,84
"03-04-2011 1600",1.290,-0.055,7.400,84
"03-04-2011 1606",1.284,-0.063,7.500,80
"03-04-2011 1612",1.282,-0.067,6.700,82
"03-04-2011 1618",1.291,-0.060,6.300,82
"03-04-2011 1624",1.297,-0.056,6.800,83
"03-04-2011 1630",1.302,-0.054,7.500,86
"03-04-2011 1636",1.308,-0.051,7.100,86
"03-04-2011 1642",1.313,-0.049,6.900,87
"03-04-2011 1648",1.318,-0.047,6.800,85
"03-04-2011 1654",1.326,-0.042,7.400,84
"03-04-2011 1700",1.327,-0.044,7.000,88
"03-04-2011 1706",1.331,-0.044,6.900,83
"03-04-2011 1712",1.340,-0.039,7.100,87
"03-04-2011 1718",1.345,-0.038,7.100,89
"03-04-2011 1724",1.350,-0.037,7.100,90
"03-04-2011 1730",1.353,-0.038,7.200,91
"03-04-2011 1736",1.360,-0.035,7.600,94
"03-04-2011 1742",1.365,-0.034,7.600,90
"03-04-2011 1748",1.372,-0.031,7.400,87
"03-04-2011 1754",1.374,-0.034,7.000,88
"03-04-2011 1800",1.374,-0.038,6.900,84
"03-04-2011 1806",1.383,-0.033,7.000,87
"03-04-2011 1812",1.395,-0.026,6.800,86
"03-04-2011 1818",1.405,-0.020,6.700,84
"03-04-2011 1824",1.414,-0.015,6.700,86
"03-04-2011 1830",1.416,-0.018,6.400,81
"03-04-2011 1836",1.421,-0.017,7.100,82
"03-04-2011 1842",1.428,-0.015,6.300,82
"03-04-2011 1848",1.432,-0.015,6.600,83
"03-04-2011 1854",1.431,-0.020,6.900,84
"03-04-2011 1900",1.429,-0.027,6.200,78
"03-04-2011 1906",1.432,-0.028,6.200,80
"03-04-2011 1912",1.438,-0.026,6.100,80
"03-04-2011 1918",1.446,-0.022,6.400,82
"03-04-2011 1924",1.449,-0.023,6.000,80
"03-04-2011 1930",1.449,-0.027,6.200,79
"03-04-2011 1936",1.455,-0.025,5.900,83
"03-04-2011 1942",1.466,-0.018,6.600,84
"03-04-2011 1948",1.478,-0.010,6.600,83
"03-04-2011 1954",1.480,-0.011,6.200,78
"03-04-2011 2000",1.490,-0.005,6.500,71
"03-04-2011 2006",1.494,-0.004,5.600,70
"03-04-2011 2012",1.490,-0.011,6.000,72
"03-04-2011 2018",1.498,-0.006,5.700,72
"03-04-2011 2024",1.508,0.001,5.800,72
"03-04-2011 2030",1.513,0.004,6.300,72
"03-04-2011 2036",1.511,-0.001,6.100,72
"03-04-2011 2042",1.514,0.000,6.800,70
"03-04-2011 2048",1.517,0.001,6.500,70
"03-04-2011 2054",1.525,0.007,6.500,71
"03-04-2011 2100",1.525,0.005,5.300,70
"03-04-2011 2106",1.526,0.004,6.700,69
"03-04-2011 2112",1.529,0.006,6.500,69
"03-04-2011 2118",1.531,0.007,6.800,71
"03-04-2011 2124",1.533,0.008,6.500,71
"03-04-2011 2130",1.532,0.006,5.900,71
"03-04-2011 2136",1.538,0.012,5.800,69
"03-04-2011 2142",1.542,0.015,5.600,66
"03-04-2011 2148",1.554,0.027,5.600,69
"03-04-2011 2154",1.552,0.025,5.300,70
"03-04-2011 2200",1.559,0.032,6.800,66
"03-04-2011 2206",1.567,0.040,5.200,71
"03-04-2011 2212",1.562,0.036,5.600,72
"03-04-2011 2218",1.563,0.037,5.800,67
"03-04-2011 2224",1.568,0.043,5.000,67
"03-04-2011 2230",1.567,0.043,6.400,66
"03-04-2011 2236",1.558,0.035,6.900,66
"03-04-2011 2242",1.557,0.035,6.600,66
"03-04-2011 2248",1.556,0.035,6.300,66
"03-04-2011 2254",1.557,0.037,6.800,66
"03-04-2011 2300",1.559,0.041,6.500,68
"03-04-2011 2306",1.561,0.045,7.100,66
"03-04-2011 2312",1.556,0.041,7.300,67
"03-04-2011 2318",1.552,0.039,6.900,67
"03-04-2011 2324",1.551,0.040,6.700,66
"03-04-2011 2330",1.549,0.040,6.300,67
"03-04-2011 2336",1.546,0.039,6.300,66
"03-04-2011 2342",1.552,0.047,6.300,68
"03-04-2011 2348",1.545,0.042,6.800,67
"03-04-2011 2354",1.538,0.037,6.500,68
"03-05-2011 0000",1.541,0.042,6.200,66
"03-05-2011 0006",1.549,0.052,6.600,72
"03-05-2011 0012",1.540,0.046,6.200,70
"03-05-2011 0018",1.537,0.045,6.800,72
"03-05-2011 0024",1.540,0.050,6.600,68
"03-05-2011 0030",1.536,0.049,6.700,67
"03-05-2011 0036",1.535,0.050,6.400,65
"03-05-2011 0042",1.531,0.048,6.600,64
"03-05-2011 0048",1.528,0.047,6.000,65
"03-05-2011 0054",1.532,0.054,6.200,66
"03-05-2011 0100",1.537,0.061,6.100,71
"03-05-2011 0106",1.529,0.055,6.000,64
"03-05-2011 0112",1.527,0.055,5.700,62
"03-05-2011 0118",1.529,0.059,6.100,62
"03-05-2011 0124",1.537,0.069,6.100,60
"03-05-2011 0130",1.532,0.067,6.400,65
"03-05-2011 0136",1.526,0.063,5.900,66
"03-05-2011 0142",1.528,0.066,6.100,68
"03-05-2011 0148",1.530,0.070,6.200,68
"03-05-2011 0154",1.532,0.074,6.100,71
"03-05-2011 0200",1.532,0.076,4.500,82
"03-05-2011 0206",1.534,0.079,5.500,67
"03-05-2011 0212",1.531,0.078,5.200,67
"03-05-2011 0218",1.527,0.076,5.100,71
"03-05-2011 0224",1.532,0.082,5.600,70
"03-05-2011 0230",1.536,0.087,5.400,74
"03-05-2011 0236",1.536,0.088,5.200,76
"03-05-2011 0242",1.530,0.084,5.300,75
"03-05-2011 0248",1.524,0.079,5.100,79
"03-05-2011 0254",1.524,0.079,4.500,82
"03-05-2011 0300",1.523,0.079,3.400,66
"03-05-2011 0306",1.524,0.081,4.200,83
"03-05-2011 0312",1.517,0.074,4.100,81
"03-05-2011 0318",1.522,0.080,3.100,80
"03-05-2011 0324",1.530,0.088,3.300,73
"03-05-2011 0330",1.527,0.085,3.800,75
"03-05-2011 0336",1.524,0.082,3.800,72
"03-05-2011 0342",1.529,0.086,3.400,67
"03-05-2011 0348",1.532,0.089,3.400,66
"03-05-2011 0354",1.531,0.087,3.400,66
"03-05-2011 0400",1.532,0.087,4.500,68
"03-05-2011 0406",1.534,0.089,3.300,69
"03-05-2011 0412",1.532,0.085,3.500,72
"03-05-2011 0418",1.540,0.092,3.400,72
"03-05-2011 0424",1.537,0.088,3.500,67
"03-05-2011 0430",1.536,0.085,3.600,65
"03-05-2011 0436",1.535,0.082,4.100,67
"03-05-2011 0442",1.535,0.080,4.800,68
"03-05-2011 0448",1.536,0.079,4.600,68
"03-05-2011 0454",1.536,0.077,4.500,68
"03-05-2011 0500",1.544,0.083,5.900,73
"03-05-2011 0506",1.550,0.086,5.600,72
"03-05-2011 0512",1.553,0.087,5.800,72
"03-05-2011 0518",1.548,0.079,6.200,71
"03-05-2011 0524",1.550,0.078,6.200,70
"03-05-2011 0530",1.555,0.080,6.200,72
"03-05-2011 0536",1.556,0.078,6.100,74
"03-05-2011 0542",1.558,0.077,6.100,75
"03-05-2011 0548",1.564,0.080,6.300,73
"03-05-2011 0554",1.571,0.084,5.900,73
"03-05-2011 0600",1.572,0.082,5.500,66
"03-05-2011 0606",1.574,0.081,5.100,70
"03-05-2011 0612",1.575,0.079,5.100,72
"03-05-2011 0618",1.578,0.079,5.500,72
"03-05-2011 0624",1.584,0.082,5.600,71
"03-05-2011 0630",1.590,0.085,5.700,69
"03-05-2011 0636",1.593,0.085,5.500,69
"03-05-2011 0642",1.592,0.081,5.600,69
"03-05-2011 0648",1.596,0.082,5.600,68
"03-05-2011 0654",1.604,0.088,5.500,66
"03-05-2011 0700",1.608,0.089,5.200,69
"03-05-2011 0706",1.612,0.090,4.900,64
"03-05-2011 0712",1.616,0.092,4.600,63
"03-05-2011 0718",1.615,0.088,5.000,65
"03-05-2011 0724",1.612,0.083,5.200,66
"03-05-2011 0730",1.615,0.083,5.200,65
"03-05-2011 0736",1.621,0.087,5.200,65
"03-05-2011 0742",1.622,0.086,5.000,67
"03-05-2011 0748",1.626,0.088,5.400,68
"03-05-2011 0754",1.628,0.088,5.200,69
"03-05-2011 0800",1.633,0.091,4.200,57
"03-05-2011 0806",1.627,0.083,5.900,68
"03-05-2011 0812",1.631,0.086,6.400,69
"03-05-2011 0818",1.625,0.078,6.000,67
"03-05-2011 0824",1.631,0.083,5.700,64
"03-05-2011 0830",1.631,0.082,5.300,62
"03-05-2011 0836",1.632,0.082,5.200,65
"03-05-2011 0842",1.630,0.080,4.800,61
"03-05-2011 0848",1.622,0.071,4.600,61
"03-05-2011 0854",1.627,0.076,4.200,57
"03-05-2011 0900",1.637,0.085,3.200,47
"03-05-2011 0906",1.643,0.092,4.100,58
"03-05-2011 0912",1.633,0.082,3.600,54
"03-05-2011 0918",1.635,0.084,2.900,48
"03-05-2011 0924",1.636,0.086,3.000,47
"03-05-2011 0930",1.631,0.082,3.000,46
"03-05-2011 0936",1.634,0.086,3.000,45
"03-05-2011 0942",1.637,0.090,3.100,47
"03-05-2011 0948",1.637,0.091,2.900,40
"03-05-2011 0954",1.644,0.100,3.200,47
"03-05-2011 1000",1.645,0.103,3.900,43
"03-05-2011 1006",1.638,0.098,3.200,45
"03-05-2011 1012",1.631,0.093,3.200,44
"03-05-2011 1018",1.631,0.095,3.200,37
"03-05-2011 1024",1.629,0.095,2.700,37
"03-05-2011 1030",1.622,0.091,2.900,28
"03-05-2011 1036",1.615,0.087,2.600,27
"03-05-2011 1042",1.603,0.077,3.200,30
"03-05-2011 1048",1.602,0.079,2.700,31
"03-05-2011 1054",1.596,0.077,3.900,43
"03-05-2011 1100",1.587,0.071,2.300,19
"03-05-2011 1106",1.572,0.059,3.900,44
"03-05-2011 1112",1.565,0.055,4.500,52
"03-05-2011 1118",1.563,0.057,5.700,66
"03-05-2011 1124",1.574,0.072,4.300,54
"03-05-2011 1130",1.562,0.063,3.900,43
"03-05-2011 1136",1.556,0.061,2.400,16
"03-05-2011 1142",1.553,0.062,2.900,20
"03-05-2011 1148",1.552,0.064,2.500,21
"03-05-2011 1154",1.553,0.069,2.300,19
"03-05-2011 1200",1.557,0.077,2.400,6
